order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,ship_mode,quantity,discount,sales,profit
ORD-1525,2022-05-15,CUST-299,Nathaniel Guzman,Corporate,East,Allenberg,Office Supplies,Envelopes,Envelopes Model-31,Express,20,0.1,4417.04,1362.89
ORD-1526,2022-07-24,CUST-506,,Corporate,West,North Richardville,Furniture,Tables,Tables Model-20,Express,7,0.5,,832.03
ORD-1527,2022-06-28,CUST-116,Robert George,Consumer,East,North Joseph,Office Supplies,Pens,Pens Model-28,Standard,20,0.1,4141.46,1757.25
ORD-1528,2022-02-17,CUST-558,Shelly Hebert,Consumer,Central,Colemanfort,Office Supplies,Binders,Binders Model-39,Standard,2,0.3,3852.77,981.15
ORD-1529,2023-07-30,CUST-422,Monica Jones,Consumer,South,South Dylanville,Electronics,Phones,Phones Model-24,Express,10,0.3,219.43,-57.55
ORD-1530,2022-12-09,CUST-203,Amy Adams,Corporate,West,Bonnieland,Furniture,Shelves,Shelves Model-50,Standard,8,0.3,4097.61,-17.14
ORD-1531,2023-01-05,CUST-485,Curtis Malone,Home Office,West,Laurachester,Office Supplies,Envelopes,Envelopes Model-15,Express,14,0.3,3150.91,264.54
ORD-1532,2023-03-30,CUST-512,James Collins,Home Office,North,Ryanberg,Office Supplies,Paper,Paper Model-6,Same Day,11,0.3,736.47,-277.12
ORD-1533,2023-08-12,CUST-465,James Johnson,Home Office,Central,New Seanhaven,Electronics,Laptops,Laptops Model-19,Economy,13,0.5,298.47,1152.7
ORD-1534,2022-10-14,CUST-175,Laura Diaz,Home Office,West,Lake Scottberg,Office Supplies,Paper,Paper Model-29,Express,18,0.5,4502.04,1103.92
ORD-1535,2022-11-05,CUST-299,Susan Davila,Home Office,South,Port Joshua,Clothing,Pants,Pants Model-34,Same Day,7,0.0,430.56,936.1
ORD-1536,2022-01-29,CUST-232,Brian Cole,Consumer,East,North Megan,Furniture,Chairs,Chairs Model-47,Economy,17,0.0,4452.69,941.85
ORD-1537,2022-02-18,CUST-329,Michael Chase,Corporate,Central,South Joanna,Office Supplies,Paper,Paper Model-48,Standard,15,0.2,3785.23,1865.09
ORD-1538,2022-11-03,CUST-466,Charlene Sanchez,Home Office,South,West Angelaton,Furniture,Shelves,Shelves Model-46,Economy,17,0.1,1429.83,1505.02
ORD-1539,2022-04-11,CUST-310,Terri Morrison,Consumer,North,North Traviston,Office Supplies,Envelopes,Envelopes Model-4,Economy,5,0.3,741.3,679.09
ORD-1540,2022-09-28,CUST-325,Melissa Jackson,Home Office,West,South Erinton,Clothing,Accessories,Accessories Model-47,Economy,6,0.1,2925.68,1163.86
ORD-1541,2023-04-12,CUST-583,Cameron Smith,Home Office,East,Markstad,Electronics,Laptops,Laptops Model-8,Economy,4,0.0,2372.04,1416.94
ORD-1542,2022-11-09,CUST-348,Allen Mccarthy,Consumer,South,New Nathaniel,Electronics,Tablets,Tablets Model-10,Economy,2,0.2,4955.19,397.5
ORD-1543,2022-05-06,CUST-122,Kathleen West,Corporate,West,North Matthew,Clothing,Shirts,Shirts Model-37,Same Day,19,0.3,2742.21,-144.6
ORD-1544,2023-06-01,CUST-441,Heidi Allen,Corporate,South,Hernandezburgh,Furniture,Tables,Tables Model-47,Same Day,3,0.5,3185.94,1451.86
ORD-1545,2023-07-08,CUST-326,Jennifer Watts,Home Office,East,Brianside,Clothing,Shoes,Shoes Model-42,Standard,6,0.0,238.64,1242.02
ORD-1546,2022-07-17,CUST-487,Rebecca Smith,Consumer,Central,Port Amytown,Electronics,Phones,Phones Model-34,Express,16,0.5,4776.29,946.22
ORD-1547,2022-10-09,CUST-461,,Home Office,West,North Wendy,Furniture,Chairs,Chairs Model-6,Same Day,13,0.5,3935.92,264.16
ORD-1548,2023-03-01,CUST-295,David Welch,Corporate,North,South Angelabury,Clothing,Pants,Pants Model-8,Standard,18,0.1,130.04,914.17
ORD-1549,2023-02-22,CUST-592,Jeffrey Brown,Corporate,South,Rhodeshaven,Furniture,Shelves,Shelves Model-2,Standard,10,0.3,3396.26,-164.5
ORD-1550,2022-05-04,CUST-405,John Bass,Home Office,South,New Raymond,Office Supplies,Envelopes,Envelopes Model-32,Economy,4,0.2,268.87,251.13
ORD-1551,2023-02-22,CUST-109,Gary Newton,Corporate,Central,Melissaland,Clothing,Shirts,Shirts Model-38,Standard,8,0.5,3171.37,1801.59
ORD-1552,2023-10-14,CUST-172,Christopher Johnson,Corporate,Central,Webbview,Clothing,Shirts,Shirts Model-11,Express,18,0.3,2507.16,1500.63
ORD-1553,2023-10-31,CUST-577,Jimmy Cobb,Corporate,East,Brianchester,Clothing,Shoes,Shoes Model-39,Same Day,13,0.2,4860.69,-298.75
ORD-1554,2022-06-15,CUST-253,Andrew Gibson,Consumer,West,Richardmouth,Office Supplies,Paper,Paper Model-45,Standard,5,0.5,3698.52,995.09
ORD-1555,2023-10-13,CUST-331,Jared Cox,Corporate,south,Port Charlottemouth,Office Supplies,Binders,Binders Model-43,Same Day,11,0.1,1314.19,1431.2
ORD-1556,2023-09-16,CUST-444,Kenneth Conner,Consumer,West,North Lisa,Furniture,Chairs,Chairs Model-36,Economy,13,0.5,2387.88,1773.32
ORD-1557,2023-11-20,CUST-292,Thomas Gamble,Home Office,East,Racheltown,Electronics,Accessories,Accessories Model-25,Express,1,0.0,625.84,1935.69
ORD-1558,2022-10-15,CUST-198,Joyce Scott,Consumer,Central,South Jill,Furniture,Chairs,Chairs Model-41,Same Day,8,0.1,3405.97,1331.15
ORD-1559,2022-01-08,CUST-302,Angela Oliver,Consumer,East,Sawyerfurt,Clothing,Pants,Pants Model-37,Economy,6,0.5,988.47,1588.58
ORD-1560,2023-08-26,CUST-232,Christina Barnes,Home Office,South,North Kelseyland,Furniture,Chairs,Chairs Model-34,Same Day,7,0.0,649.95,-150.39
ORD-1561,2022-01-03,CUST-582,Ariana Hall,Home Office,North,Wallacefurt,Office Supplies,Envelopes,Envelopes Model-21,Economy,14,0.2,4690.07,1174.22
ORD-1562,2022-02-18,CUST-329,Andrew Clayton,Corporate,North,Howardland,Electronics,Laptops,Laptops Model-26,Express,11,0.0,1396.89,666.14
ORD-1563,2022-03-18,CUST-268,Joseph Manning,Corporate,North,Lake Evelynshire,Furniture,Desks,Desks Model-41,Standard,1,0.3,,152.82
ORD-1564,2022-09-11,CUST-274,Gary Taylor,Consumer,East,South Danielleton,Office Supplies,Binders,Binders Model-34,Express,3,0.5,548.12,248.23
ORD-1565,2022-03-04,CUST-555,Kimberly Harrison,Home Office,North,New Melanie,Electronics,Phones,Phones Model-9,Standard,15,0.0,4584.4,568.01
ORD-1566,2022-10-29,CUST-416,Hannah Kelley,Corporate,South,Lake Hannahchester,Electronics,Phones,Phones Model-39,Standard,15,0.3,4251.15,623.87
ORD-1567,2023-10-29,CUST-332,,Home Office,East,Sanfordmouth,Electronics,Tablets,Tablets Model-38,Express,4,0.0,4688.55,1500.74
ORD-1568,2023-10-15,CUST-346,Catherine Short,Home Office,Central,Howardburgh,Furniture,Tables,Tables Model-29,Express,8,0.1,2549.4,517.4
ORD-1569,2022-11-15,CUST-174,Rachel Reese,Consumer,West,South Heather,Clothing,Shoes,Shoes Model-20,Same Day,10,0.2,2922.49,944.63
ORD-1570,2022-09-01,CUST-539,Michael Williams,Consumer,West,West Michaelside,Furniture,Chairs,Chairs Model-23,Express,7,0.1,2540.47,1620.9
ORD-1571,2023-08-16,CUST-253,Heather Rose,Corporate,East,Lake Timothyburgh,Clothing,Shoes,Shoes Model-11,Standard,15,0.0,2834.82,472.02
ORD-1572,2023-10-01,CUST-493,Cynthia James,Corporate,West,Joanneville,Furniture,Desks,Desks Model-14,Economy,6,0.0,1073.56,805.72
ORD-1573,2022-10-25,CUST-567,Anne Williams,Corporate,North,Ramirezville,Electronics,Laptops,Laptops Model-2,Express,7,0.2,2207.64,1152.07
ORD-1574,2022-07-02,CUST-234,Julia Ferguson,Consumer,North,East Randy,Office Supplies,Pens,Pens Model-44,Express,13,0.0,987.98,104.98
ORD-1575,2023-11-08,CUST-509,Cody Pham,Home Office,West,South Joshuafort,Office Supplies,Binders,Binders Model-46,Standard,4,0.1,865.09,911.93
ORD-1576,2022-11-22,CUST-225,Alisha Guzman DVM,Consumer,Central,West Rebecca,Clothing,Shoes,Shoes Model-38,Express,18,0.2,3001.75,1947.06
ORD-1577,2023-06-05,CUST-207,Michael Duncan,Home Office,North,Cheryltown,Office Supplies,Pens,Pens Model-31,Standard,6,0.5,4842.24,1737.42
ORD-1578,2023-06-16,CUST-291,Lisa Johnson,Home Office,West,Harriston,Office Supplies,Envelopes,Envelopes Model-46,Economy,16,0.2,2326.69,440.19
ORD-1579,2022-08-13,CUST-220,Lindsey Ramsey,Corporate,South,Port Nicholas,Electronics,Laptops,Laptops Model-20,Economy,13,0.5,4475.47,739.78
ORD-1580,2022-03-28,CUST-217,James Johnson,Home Office,North,North Cynthiachester,Electronics,Laptops,Laptops Model-30,Same Day,14,0.3,1482.29,893.29
ORD-1581,2023-01-27,CUST-235,John Peck,Home Office,North,North Margaret,Office Supplies,Binders,Binders Model-23,Standard,10,0.5,133.34,715.88
ORD-1582,2022-05-02,CUST-202,Elizabeth Martin,Corporate,South,East Cassandra,Furniture,Chairs,Chairs Model-44,Same Day,9,0.2,366.03,-211.95
ORD-1583,2023-07-11,CUST-253,Mrs. Stephanie Wright MD,Corporate,East,North Jennifer,Furniture,Tables,Tables Model-26,Economy,19,0.0,4562.79,-280.37
ORD-1584,2022-08-22,CUST-342,Kimberly Morris,Consumer,Central,Lake Williambury,Furniture,Desks,Desks Model-38,Economy,15,0.2,1142.36,1423.02
ORD-1585,2023-03-26,CUST-291,Charles Lane,Consumer,Central,West Krystalmouth,Clothing,Pants,Pants Model-9,Same Day,1,0.3,2255.36,984.43
ORD-1586,2023-12-04,CUST-453,David Kelly,Home Office,East,Lake Adam,Clothing,Accessories,Accessories Model-21,Standard,19,0.0,3765.6,1454.54
ORD-1587,2023-01-26,CUST-373,Eric Dean,Corporate,South,West Brittany,Office Supplies,Envelopes,Envelopes Model-31,Standard,11,0.5,1028.98,598.46
ORD-1588,2023-11-23,CUST-452,Sherri Ruiz,Home Office,West,East Bailey,Furniture,Chairs,Chairs Model-2,Express,7,0.0,2769.0,-226.26
ORD-1589,2023-04-11,CUST-187,Brandon Harmon,Corporate,West,New Samantha,Office Supplies,Paper,Paper Model-26,Express,4,0.1,296.69,892.62
ORD-1590,2022-07-30,CUST-440,Melanie Acevedo,Corporate,South,New Robert,Furniture,Tables,Tables Model-39,Same Day,19,0.1,1555.69,1581.16
ORD-1591,2023-04-02,CUST-513,Jennifer Johnson,Consumer,Central,North Mallorystad,Electronics,Laptops,Laptops Model-22,Economy,15,0.3,329.21,618.24
ORD-1592,2023-12-19,CUST-300,Kenneth Church,Home Office,South,Lake Tamara,Clothing,Shoes,Shoes Model-27,Express,6,0.5,4214.77,1522.4
ORD-1593,2023-02-07,CUST-553,Stephen Ramirez,Consumer,East,Ashleyland,Furniture,Chairs,Chairs Model-41,Same Day,3,0.1,3496.24,-199.57
ORD-1594,2022-03-20,CUST-499,Shane Mcdonald,Corporate,West,East Debbiestad,Electronics,Tablets,Tablets Model-29,Express,9,0.1,3779.43,860.11
ORD-1595,2022-12-18,CUST-303,David Collins,Consumer,North,New John,Clothing,Accessories,Accessories Model-17,Standard,5,0.2,3732.33,1668.28
ORD-1596,2024-01-01,CUST-520,Victoria Melton,Corporate,South,Jonesborough,Electronics,Laptops,Laptops Model-11,Standard,20,0.0,4750.59,22.59
ORD-1597,2023-11-19,CUST-178,Jamie Rowe,Corporate,East,East Tanyabury,Furniture,Chairs,Chairs Model-12,Express,2,0.5,3820.31,1257.98
ORD-1598,2023-12-08,CUST-102,Erica Jimenez,Consumer,west,Elliottshire,Electronics,Accessories,Accessories Model-50,Express,8,0.2,1548.54,-179.44
ORD-1599,2022-12-12,CUST-132,Amy Brooks,Consumer,North,Port Allison,Electronics,Phones,Phones Model-43,Express,6,0.0,4104.43,1263.91
ORD-1600,2023-07-09,CUST-218,Linda Smith,Consumer,North,Greenebury,Furniture,Tables,Tables Model-23,Same Day,6,0.0,1981.37,684.12
ORD-1601,2022-03-09,CUST-419,Joseph Huber,Corporate,North,Bowenmouth,Clothing,Pants,Pants Model-5,Express,14,0.2,3293.23,340.45
ORD-1602,2022-04-08,CUST-456,Sherry Reyes,Corporate,South,Scottfurt,Furniture,Shelves,Shelves Model-22,Express,11,0.3,,1957.26
ORD-1603,2023-06-08,CUST-400,Stephen Green,Home Office,North,Cruztown,Clothing,Accessories,Accessories Model-15,Standard,20,0.0,3206.55,234.58
ORD-1604,2022-05-21,CUST-177,Dennis Wright,Corporate,South,East Jameschester,Electronics,Phones,Phones Model-42,Standard,8,0.5,1878.87,382.21
ORD-1605,2022-11-22,CUST-366,Jordan Baker,Corporate,East,Scottfurt,Furniture,Shelves,Shelves Model-49,Standard,8,0.2,3221.57,1449.14
ORD-1606,2023-09-15,CUST-193,Tiffany Reyes,Corporate,North,Lake Rebeccaside,Furniture,Tables,Tables Model-5,Economy,3,0.1,4364.8,899.39
ORD-1607,2022-06-27,CUST-577,Mariah Jackson,Consumer,South,Donaldview,Furniture,Chairs,Chairs Model-33,Standard,14,0.3,2967.23,1611.81
ORD-1608,2022-11-07,CUST-425,Darryl Sullivan,Consumer,East,East Nicole,Furniture,Tables,Tables Model-31,Standard,12,0.3,1433.91,731.02
ORD-1609,2023-05-09,CUST-537,David Smith,Consumer,East,South Dennis,Clothing,Pants,Pants Model-39,Express,18,0.1,108.86,577.26
ORD-1610,2022-03-15,CUST-200,Alyssa Orr,Consumer,South,South Bruce,Clothing,Accessories,Accessories Model-1,Standard,17,0.2,1672.84,1344.19
ORD-1611,2023-05-17,CUST-136,Maria Lewis,Corporate,North,Port Jacqueline,Office Supplies,Envelopes,Envelopes Model-8,Economy,19,0.1,1545.98,1971.3
ORD-1612,2023-10-13,CUST-433,,Corporate,West,Matthewview,Office Supplies,Envelopes,Envelopes Model-48,Express,8,0.3,3445.56,1301.85
ORD-1613,2022-09-25,CUST-175,Daniel Becker,Corporate,South,Jessicamouth,Electronics,Laptops,Laptops Model-39,Express,1,0.0,3031.12,1871.81
ORD-1614,2023-06-15,CUST-184,Matthew Jones,Corporate,East,New Karen,Clothing,Shirts,Shirts Model-45,Same Day,17,0.5,4550.65,1714.81
ORD-1615,2022-04-22,CUST-276,,Consumer,East,Rasmussenfurt,Clothing,Shirts,Shirts Model-48,Express,13,0.2,3184.54,1486.39
ORD-1616,2023-12-15,CUST-247,Brian Rivera,Home Office,West,North Tonybury,Electronics,Phones,Phones Model-11,Express,12,0.1,2095.02,658.74
ORD-1617,2023-08-04,CUST-130,Ashley Wallace,Home Office,South,Bryantown,Electronics,Accessories,Accessories Model-49,Express,9,0.3,4073.71,126.97
ORD-1618,2022-10-28,CUST-132,Thomas Daniel,Corporate,North,Port Erik,Furniture,Chairs,Chairs Model-38,Express,16,0.3,437.68,-13.23
ORD-1619,2022-04-10,CUST-292,Nicholas Johnson,Home Office,Central,North Madison,Electronics,Phones,Phones Model-49,Same Day,16,0.3,1063.23,1521.11
ORD-1620,2022-09-03,CUST-293,Jason Powell,Home Office,North,West Kyle,Office Supplies,Binders,Binders Model-23,Same Day,4,0.0,4705.55,1229.68
ORD-1621,2023-09-09,CUST-586,Scott Guerrero,Home Office,south,Jacksonport,Furniture,Chairs,Chairs Model-24,Economy,20,0.3,623.24,920.45
ORD-1622,2023-10-11,CUST-513,Samuel Brown,Home Office,East,New Toni,Office Supplies,Paper,Paper Model-44,Economy,8,0.5,1807.43,-194.77
ORD-1623,2023-05-03,CUST-563,Kaitlyn Rhodes,Consumer,West,Walkerfort,Office Supplies,Envelopes,Envelopes Model-19,Express,5,0.5,4934.49,1671.33
ORD-1624,2023-05-25,CUST-444,Patricia Fox,Home Office,West,Port Phyllisland,Electronics,Laptops,Laptops Model-11,Economy,4,0.3,3986.14,393.1
ORD-1625,2023-03-22,CUST-575,Theresa Carter,Corporate,West,South Jamesbury,Electronics,Phones,Phones Model-50,Same Day,8,0.2,4966.87,-232.79
ORD-1626,2022-04-03,CUST-214,Steven Atkins,Home Office,Central,Lake William,Furniture,Desks,Desks Model-5,Same Day,13,0.3,3979.75,465.44
ORD-1627,2022-08-17,CUST-157,William Harris,Consumer,East,East Dalefurt,Clothing,Pants,Pants Model-48,Express,4,0.5,1302.88,369.25
ORD-1628,2022-03-05,CUST-298,Samantha Gonzalez,Corporate,East,Port Adamtown,Electronics,Tablets,Tablets Model-50,Same Day,5,0.5,2954.4,136.67
ORD-1629,2022-11-20,CUST-528,Christopher Friedman,Consumer,West,Tammyhaven,Electronics,Accessories,Accessories Model-44,Economy,5,0.5,732.06,1868.65
ORD-1630,2022-11-13,CUST-240,Shannon Smith,Home Office,Central,Murphymouth,Electronics,Tablets,Tablets Model-31,Express,16,0.2,2516.87,1283.78
ORD-1631,2022-08-04,CUST-215,Wendy Martinez,Home Office,North,Kennethfort,Office Supplies,Pens,Pens Model-50,Express,16,0.3,4241.87,1849.2
ORD-1632,2023-07-16,CUST-342,Michelle Lutz,Corporate,West,North Joseph,Furniture,Chairs,Chairs Model-26,Standard,17,0.2,1967.51,671.61
ORD-1633,2022-05-15,CUST-543,Alex Garcia,Consumer,East,Port Rickytown,Clothing,Shirts,Shirts Model-30,Express,19,0.1,1623.86,1519.94
ORD-1634,2022-07-20,CUST-471,Christopher Daniels,Home Office,North,Stevenfort,Furniture,Tables,Tables Model-44,Express,13,0.3,3679.24,-279.0
ORD-1635,2022-07-03,CUST-363,Julia Greene,Home Office,East,Lake Harry,Office Supplies,Envelopes,Envelopes Model-38,Economy,5,0.3,4725.87,-30.1
ORD-1636,2023-10-31,CUST-507,Christopher Baker,Home Office,north,East Amytown,Office Supplies,Pens,Pens Model-50,Economy,13,0.2,3728.55,1484.45
ORD-1637,2022-05-05,CUST-360,William Good,Consumer,North,Maldonadofurt,Electronics,Phones,Phones Model-38,Economy,9,0.0,2451.2,1238.22
ORD-1638,2023-08-09,CUST-465,Ralph Beck,Home Office,South,Port Paulfort,Clothing,Shoes,Shoes Model-26,Standard,13,0.5,634.93,448.03
ORD-1639,2022-08-01,CUST-192,,Home Office,South,Reyesmouth,Electronics,Phones,Phones Model-1,Economy,11,0.0,4828.75,1764.49
ORD-1640,2022-02-05,CUST-252,Beth Lewis,Corporate,Central,East Joshua,Electronics,Tablets,Tablets Model-11,Economy,1,0.1,432.21,-13.15
ORD-1641,2022-05-24,CUST-367,Stephanie Ayala,Corporate,Central,West Josephtown,Office Supplies,Envelopes,Envelopes Model-35,Express,4,0.0,2889.59,1298.73
ORD-1642,2023-09-09,CUST-242,Dr. Jon Turner,Consumer,Central,Port Jasonfurt,Furniture,Tables,Tables Model-28,Standard,18,0.2,2764.83,1061.1
ORD-1643,2022-09-18,CUST-173,Dustin Phillips,Home Office,South,Johnsonstad,Clothing,Shirts,Shirts Model-5,Same Day,7,0.2,3385.86,1862.46
ORD-1644,2022-06-07,CUST-294,Catherine White,Consumer,Central,North Dennisberg,Furniture,Desks,Desks Model-16,Standard,9,0.0,1588.64,1511.9
ORD-1645,2023-01-07,CUST-174,Cindy Osborne,Consumer,East,Lake Ryanborough,Office Supplies,Paper,Paper Model-1,Standard,13,0.1,4547.13,1489.56
ORD-1646,2023-08-26,CUST-370,Christopher Lane,Corporate,Central,East Nathaniel,Furniture,Shelves,Shelves Model-19,Same Day,20,0.0,4108.5,826.12
ORD-1647,2022-12-20,CUST-503,Angela Ferguson,Home Office,Central,Fritzburgh,Clothing,Pants,Pants Model-39,Economy,16,0.5,,1258.97
ORD-1648,2022-05-27,CUST-127,Victoria Harvey,Home Office,East,New Patriciamouth,Furniture,Tables,Tables Model-46,Express,20,0.3,1900.22,1391.47
ORD-1649,2022-10-10,CUST-467,Jerry Haynes,Consumer,East,Garciamouth,Clothing,Shoes,Shoes Model-41,Standard,10,0.3,4763.56,897.37
ORD-1650,2022-04-06,CUST-480,Tanya Taylor,Corporate,Central,Lewisbury,Electronics,Laptops,Laptops Model-32,Standard,14,0.5,833.91,-167.95
ORD-1651,2022-01-15,CUST-481,Kimberly Herrera,Consumer,West,Lake Kylebury,Electronics,Accessories,Accessories Model-45,Same Day,8,0.5,3085.27,1795.04
ORD-1652,2022-06-29,CUST-363,Melissa Espinoza,Corporate,North,Weaverport,Furniture,Tables,Tables Model-28,Economy,13,0.1,384.86,1630.64
ORD-1653,2022-10-25,CUST-209,Shelby Hopkins,Consumer,Central,Mullenland,Furniture,Chairs,Chairs Model-26,Express,10,0.5,1502.9,375.15
ORD-1654,2022-12-31,CUST-252,Joseph Lutz,Corporate,North,Port Taramouth,Clothing,Shirts,Shirts Model-1,Same Day,6,0.3,39.4,758.81
ORD-1655,2023-02-25,CUST-179,Heather King,Home Office,East,Amberton,Electronics,Laptops,Laptops Model-15,Economy,13,0.2,627.97,821.05
ORD-1656,2023-03-26,CUST-171,Terri Griffin,Corporate,West,Lake Thomasfurt,Office Supplies,Paper,Paper Model-1,Same Day,7,0.0,3284.84,710.52
ORD-1657,2022-06-14,CUST-591,James Garcia,Home Office,East,Lake Bethany,Office Supplies,Paper,Paper Model-8,Economy,16,0.5,3334.36,1881.26
ORD-1658,2022-05-15,CUST-110,Sandra Hart,Consumer,South,Lake Lee,Clothing,Accessories,Accessories Model-23,Standard,8,0.0,557.57,-51.88
ORD-1659,2023-05-07,CUST-489,Meghan Pierce,Corporate,South,Ellenstad,Electronics,Accessories,Accessories Model-40,Express,17,0.1,1454.44,817.64
ORD-1660,2022-07-23,CUST-152,Sarah Bennett,Home Office,Central,Monicamouth,Furniture,Desks,Desks Model-40,Express,7,0.5,2374.73,1500.25
ORD-1661,2022-10-08,CUST-318,Valerie Cruz,Consumer,Central,Port Nicholas,Clothing,Shirts,Shirts Model-13,Standard,2,0.3,4952.09,1836.93
ORD-1662,2022-12-11,CUST-318,Natalie Maldonado,Home Office,North,West Kelly,Furniture,Tables,Tables Model-20,Standard,9,0.2,2136.12,-158.9
ORD-1663,2022-07-06,CUST-481,Brian Kelley,Corporate,South,Jamesborough,Office Supplies,Paper,Paper Model-19,Economy,9,0.5,214.04,-180.1
ORD-1664,2022-11-08,CUST-449,David Alvarez,Home Office,South,Matthewfort,Office Supplies,Binders,Binders Model-22,Same Day,12,0.5,566.53,1238.58
ORD-1665,2022-03-31,CUST-480,Ashley Mitchell,Home Office,North,South Darlene,Furniture,Desks,Desks Model-3,Express,7,0.3,4437.1,0.12
ORD-1666,2023-05-01,CUST-469,Jessica Clark,Consumer,North,South Cynthia,Office Supplies,Binders,Binders Model-9,Express,14,0.5,4948.33,164.6
ORD-1667,2023-04-05,CUST-323,Maureen Hudson,Consumer,West,Port Robertton,Office Supplies,Binders,Binders Model-27,Standard,6,0.5,3153.02,-29.91
ORD-1668,2023-02-12,CUST-362,Marcus Lin,Consumer,South,East James,Electronics,Laptops,Laptops Model-29,Economy,18,0.3,2480.18,924.68
ORD-1669,2023-08-30,CUST-504,Alexis Long,Home Office,West,Lake Maria,Furniture,Tables,Tables Model-33,Same Day,10,0.1,3486.64,1722.06
ORD-1670,2023-07-01,CUST-175,Samuel Ramsey,Corporate,South,Lake David,Furniture,Chairs,Chairs Model-18,Standard,8,0.1,,-210.09
ORD-1671,2022-03-27,CUST-235,Jesus Zhang,Home Office,South,Christopherborough,Office Supplies,Binders,Binders Model-27,Same Day,11,0.0,,1733.17
ORD-1672,2022-09-20,CUST-544,Elizabeth Jones,Home Office,North,Myersfurt,Office Supplies,Pens,Pens Model-47,Economy,9,0.5,4858.31,935.99
ORD-1673,2023-08-19,CUST-302,Brianna Hardin,Consumer,West,New Natalie,Office Supplies,Pens,Pens Model-15,Economy,12,0.1,3152.71,1673.91
ORD-1674,2022-07-13,CUST-192,Donna Johnson,Home Office,East,Lake Steven,Furniture,Tables,Tables Model-2,Same Day,6,0.1,2852.59,1869.72
ORD-1675,2023-03-13,CUST-596,Renee Norman,Corporate,North,Bowmanberg,Furniture,Chairs,Chairs Model-47,Express,1,0.5,1233.82,1791.0
ORD-1676,2022-05-16,CUST-173,Kaitlyn Contreras,Home Office,Central,New Ritaborough,Electronics,Phones,Phones Model-1,Standard,4,0.5,1249.23,-107.73
ORD-1677,2023-05-07,CUST-517,James Newman,Consumer,East,Melvinstad,Furniture,Tables,Tables Model-22,Economy,5,0.1,3800.76,1752.5
